3.71	-0.995826	0.076788
3.72	-0.995023	0.0838429
3.73	-0.994149	0.0908947
3.74	-0.993205	0.0979434
3.75	-0.992191	0.104988
3.76	-0.991105	0.11203
3.77	-0.98995	0.119067
3.78	-0.988724	0.1261
3.79	-0.987428	0.133129
3.8	-0.986062	0.140153
3.81	-0.984625	0.147171
3.82	-0.983118	0.154185
3.83	-0.981541	0.161192
3.84	-0.979894	0.168194
3.85	-0.978177	0.17519
3.86	-0.976391	0.18218
3.87	-0.974534	0.189162
3.88	-0.972607	0.196138
3.89	-0.970611	0.203107
3.9	-0.968545	0.210068
3.91	-0.96641	0.217021
3.92	-0.964205	0.223966
3.93	-0.96193	0.230903
3.94	-0.959587	0.237831
3.95	-0.957174	0.24475
3.96	-0.954692	0.25166
3.97	-0.952141	0.258561
3.98	-0.949521	0.265452
3.99	-0.946832	0.272332
4	-0.944074	0.279202
4.01	-0.941248	0.286062
4.02	-0.938353	0.29291
4.03	-0.93539	0.299747
4.04	-0.932358	0.306572
4.05	-0.929258	0.313386
4.06	-0.92609	0.320187
4.07	-0.922854	0.326975
4.08	-0.919551	0.33375
4.09	-0.916179	0.340512
4.1	-0.912741	0.347261
4.11	-0.909234	0.353995
4.12	-0.905661	0.360715
4.13	-0.90202	0.367421
4.14	-0.898312	0.374111
4.15	-0.894538	0.380786
4.16	-0.890697	0.387445
4.17	-0.886789	0.394088
4.18	-0.882815	0.400715
4.19	-0.878775	0.407324
4.2	-0.874669	0.413917
4.21	-0.870497	0.420492
4.22	-0.866259	0.427048
4.23	-0.861956	0.433586
4.24	-0.857587	0.440106
4.25	-0.853154	0.446606
4.26	-0.848655	0.453087
4.27	-0.844092	0.459547
4.28	-0.839464	0.465987
4.29	-0.834772	0.472406
4.3	-0.830016	0.478803
4.31	-0.825196	0.485179
4.32	-0.820313	0.491533
4.33	-0.815366	0.497864
4.34	-0.810355	0.504171
4.35	-0.805282	0.510455
4.36	-0.800146	0.516715
4.37	-0.794948	0.52295
4.38	-0.789688	0.529161
4.39	-0.784365	0.535345
4.4	-0.778981	0.541504
4.41	-0.773535	0.547636
4.42	-0.768028	0.55374
4.43	-0.76246	0.559818
4.44	-0.756832	0.565867
4.45	-0.751143	0.571887
4.46	-0.745394	0.577878
4.47	-0.739586	0.58384
4.48	-0.733717	0.589771
4.49	-0.72779	0.595671
4.5	-0.721804	0.601539
4.51	-0.71576	0.607376
4.52	-0.709657	0.61318
4.53	-0.703496	0.61895
4.54	-0.697278	0.624687
4.55	-0.691002	0.630389
4.56	-0.68467	0.636057
4.57	-0.678281	0.641688
4.58	-0.671837	0.647283
4.59	-0.665336	0.652841
4.6	-0.65878	0.658362
4.61	-0.652169	0.663844
4.62	-0.645503	0.669287
4.63	-0.638783	0.67469
4.64	-0.632009	0.680053
4.65	-0.625182	0.685375
4.66	-0.618302	0.690655
4.67	-0.611369	0.695892
4.68	-0.604384	0.701087
4.69	-0.597348	0.706237
4.7	-0.59026	0.711343
4.71	-0.583121	0.716403
4.72	-0.575932	0.721417
4.73	-0.568693	0.726385
4.74	-0.561404	0.731304
4.75	-0.554067	0.736175
4.76	-0.546681	0.740997
4.77	-0.539247	0.745768
4.78	-0.531766	0.750489
4.79	-0.524238	0.755158
4.8	-0.516663	0.759775
4.81	-0.509042	0.764338
4.82	-0.501376	0.768848
4.83	-0.493665	0.773302
4.84	-0.48591	0.777701
4.85	-0.478112	0.782043
4.86	-0.47027	0.786327
4.87	-0.462385	0.790554
4.88	-0.454459	0.794721
4.89	-0.446491	0.798828
4.9	-0.438482	0.802875
4.91	-0.430434	0.806859
4.92	-0.422346	0.810782
4.93	-0.414218	0.81464
4.94	-0.406053	0.818435
4.95	-0.39785	0.822165
4.96	-0.38961	0.825828
4.97	-0.381334	0.829425
4.98	-0.373022	0.832954
4.99	-0.364675	0.836415
5	-0.356294	0.839806
5.01	-0.347879	0.843127
5.02	-0.339431	0.846377
5.03	-0.330951	0.849555
5.04	-0.32244	0.85266
5.05	-0.313899	0.855692
5.06	-0.305327	0.85865
5.07	-0.296726	0.861532
5.08	-0.288096	0.864339
5.09	-0.279439	0.867069
5.1	-0.270755	0.869721
5.11	-0.262045	0.872296
5.12	-0.25331	0.874791
5.13	-0.24455	0.877206
5.14	-0.235766	0.879542
5.15	-0.226959	0.881796
5.16	-0.21813	0.883968
5.17	-0.20928	0.886058
5.18	-0.200409	0.888065
5.19	-0.191519	0.889988
5.2	-0.18261	0.891826
5.21	-0.173683	0.89358
5.22	-0.164738	0.895249
5.23	-0.155778	0.896831
5.24	-0.146802	0.898327
5.25	-0.137812	0.899736
5.26	-0.128808	0.901057
5.27	-0.119791	0.902291
5.28	-0.110762	0.903436
5.29	-0.101722	0.904492
5.3	-0.0926726	0.90546
5.31	-0.0836135	0.906338
5.32	-0.0745461	0.907126
5.33	-0.0654713	0.907824
5.34	-0.05639	0.908433
5.35	-0.047303	0.90895
5.36	-0.0382113	0.909378
5.37	-0.0291157	0.909714
5.38	-0.0200173	0.90996
5.39	-0.0109168	0.910114
5.4	-0.0018153	0.910178
5.41	0.00728642	0.910151
5.42	0.0163874	0.910032
5.43	0.0254868	0.909823
5.44	0.0345836	0.909523
5.45	0.0436769	0.909132
5.46	0.0527659	0.90865
5.47	0.0618496	0.908078
5.48	0.0709272	0.907415
5.49	0.0799976	0.906663
5.5	0.0890601	0.905821
5.51	0.0981137	0.904889
5.52	0.107158	0.903868
5.53	0.116191	0.902758
5.54	0.125212	0.90156
5.55	0.134222	0.900273
5.56	0.143218	0.898899
5.57	0.152199	0.897438
5.58	0.161166	0.89589
5.59	0.170117	0.894256
5.6	0.179051	0.892536
5.61	0.187967	0.890731
5.62	0.196865	0.888842
5.63	0.205744	0.886868
5.64	0.214602	0.884811
5.65	0.22344	0.882672
5.66	0.232256	0.88045
5.67	0.241049	0.878148
5.68	0.249818	0.875764
5.69	0.258564	0.8733
5.7	0.267284	0.870758
5.71	0.275978	0.868136
5.72	0.284646	0.865437
5.73	0.293287	0.862661
5.74	0.301899	0.859809
5.75	0.310483	0.856881
5.76	0.319037	0.853879
5.77	0.32756	0.850802
5.78	0.336053	0.847653
5.79	0.344513	0.844432
5.8	0.352941	0.841139
5.81	0.361336	0.837776
5.82	0.369696	0.834343
5.83	0.378022	0.830841
5.84	0.386313	0.827271
5.85	0.394567	0.823634
5.86	0.402785	0.819931
5.87	0.410966	0.816162
5.88	0.419108	0.812328
5.89	0.427212	0.808431
5.9	0.435277	0.804472
5.91	0.443301	0.80045
5.92	0.451286	0.796366
5.93	0.459229	0.792223
5.94	0.46713	0.78802
5.95	0.474989	0.783759
5.96	0.482805	0.77944
5.97	0.490577	0.775063
5.98	0.498306	0.770631
5.99	0.50599	0.766144
6	0.513629	0.761602
6.01	0.521222	0.757006
6.02	0.528768	0.752358
6.03	0.536269	0.747658
6.04	0.543721	0.742906
6.05	0.551127	0.738104
6.06	0.558483	0.733253
6.07	0.565791	0.728353
6.08	0.57305	0.723404
6.09	0.580259	0.718409
6.1	0.587418	0.713367
6.11	0.594527	0.708279
6.12	0.601584	0.703147
6.13	0.608589	0.69797
6.14	0.615543	0.692749
6.15	0.622444	0.687486
6.16	0.629293	0.682181
6.17	0.636088	0.676834
6.18	0.642829	0.671447
6.19	0.649516	0.666019
6.2	0.656149	0.660553
6.21	0.662727	0.655048
6.22	0.66925	0.649505
6.23	0.675717	0.643924
6.24	0.682129	0.638307
6.25	0.688483	0.632654
6.26	0.694782	0.626966
6.27	0.701023	0.621243
6.28	0.707206	0.615486
6.29	0.713332	0.609695
6.3	0.7194	0.603871
6.31	0.72541	0.598015
6.32	0.73136	0.592128
6.33	0.737252	0.586209
6.34	0.743084	0.58026
6.35	0.748857	0.57428
6.36	0.75457	0.568272
6.37	0.760222	0.562234
6.38	0.765814	0.556168
6.39	0.771346	0.550074
6.4	0.776816	0.543953
6.41	0.782225	0.537805
6.42	0.787572	0.531631
6.43	0.792857	0.525431
6.44	0.79808	0.519205
6.45	0.803241	0.512955
6.46	0.808339	0.506681
6.47	0.813375	0.500382
6.48	0.818347	0.494061
6.49	0.823256	0.487716
6.5	0.828101	0.481349
6.51	0.832883	0.47496
6.52	0.8376	0.46855
6.53	0.842254	0.462118
6.54	0.846843	0.455666
6.55	0.851367	0.449193
6.56	0.855826	0.442701
6.57	0.860221	0.436189
6.58	0.86455	0.429658
6.59	0.868814	0.423109
6.6	0.873012	0.416542
6.61	0.877145	0.409956
6.62	0.881211	0.403353
6.63	0.885212	0.396733
6.64	0.889146	0.390097
6.65	0.893014	0.383444
6.66	0.896815	0.376775
6.67	0.900549	0.370091
6.68	0.904217	0.363392
6.69	0.907817	0.356677
6.7	0.91135	0.349949
6.71	0.914816	0.343206
6.72	0.918214	0.336449
6.73	0.921545	0.329679
6.74	0.924808	0.322896
6.75	0.928003	0.3161
6.76	0.93113	0.309291
6.77	0.934188	0.302471
6.78	0.937179	0.295639
6.79	0.940101	0.288795
6.8	0.942955	0.28194
6.81	0.94574	0.275074
6.82	0.948456	0.268197
6.83	0.951104	0.261311
6.84	0.953682	0.254414
6.85	0.956192	0.247508
6.86	0.958633	0.240592
6.87	0.961004	0.233668
6.88	0.963306	0.226734
6.89	0.965539	0.219792
6.9	0.967702	0.212842
6.91	0.969795	0.205884
6.92	0.971819	0.198919
6.93	0.973774	0.191946
6.94	0.975658	0.184966
6.95	0.977473	0.177979
6.96	0.979218	0.170986
6.97	0.980893	0.163986
6.98	0.982498	0.156981
6.99	0.984032	0.14997
7	0.985497	0.142953
7.01	0.986891	0.135931
7.02	0.988216	0.128904
7.03	0.989469	0.121873
7.04	0.990653	0.114837
7.05	0.991766	0.107798
7.06	0.992809	0.100754
7.07	0.993781	0.0937067
7.08	0.994683	0.0866561
7.09	0.995514	0.0796024
7.1	0.996275	0.0725459
7.11	0.996965	0.0654868
7.12	0.997585	0.0584254
7.13	0.998134	0.0513619
7.14	0.998612	0.0442965
7.15	0.99902	0.0372296
7.16	0.999357	0.0301614
7.17	0.999623	0.0230921
7.18	0.999818	0.016022
7.19	0.999943	0.00895136
7.2	0.999997	0.00188037
7.21	0.999981	-0.00519068
7.22	0.999894	-0.0122615
7.23	0.999736	-0.019332
7.24	0.999507	-0.0264017
7.25	0.999208	-0.0334705
7.26	0.998838	-0.0405382
7.27	0.998397	-0.0476044
7.28	0.997886	-0.0546689
7.29	0.997304	-0.0617314
7.3	0.996651	-0.0687918
7.31	0.995928	-0.0758498
7.32	0.995134	-0.082905
7.33	0.99427	-0.0899573
7.34	0.993335	-0.0970063
7.35	0.99233	-0.104052
7.36	0.991254	-0.111094
7.37	0.990108	-0.118132
7.38	0.988891	-0.125165
7.39	0.987604	-0.132195
7.4	0.986247	-0.139219
7.41	0.98482	-0.146238
7.42	0.983323	-0.153252
7.43	0.981755	-0.160261
7.44	0.980117	-0.167264
7.45	0.97841	-0.17426
7.46	0.976632	-0.181251
7.47	0.974785	-0.188234
7.48	0.972867	-0.195211
7.49	0.970881	-0.20218
7.5	0.968824	-0.209143
7.51	0.966698	-0.216097
7.52	0.964502	-0.223043
7.53	0.962237	-0.229981
7.54	0.959902	-0.23691
7.55	0.957499	-0.243831
7.56	0.955026	-0.250742
7.57	0.952484	-0.257644
7.58	0.949873	-0.264536
7.59	0.947193	-0.271418
7.6	0.944445	-0.278289
7.61	0.941627	-0.28515
7.62	0.938742	-0.292
7.63	0.935787	-0.298839
7.64	0.932765	-0.305665
7.65	0.929674	-0.31248
7.66	0.926515	-0.319283
7.67	0.923289	-0.326073
7.68	0.919994	-0.33285
7.69	0.916632	-0.339614
7.7	0.913202	-0.346364
7.71	0.909704	-0.353101
7.72	0.90614	-0.359823
7.73	0.902508	-0.36653
7.74	0.898809	-0.373222
7.75	0.895044	-0.379899
7.76	0.891211	-0.386561
7.77	0.887312	-0.393206
7.78	0.883347	-0.399835
7.79	0.879316	-0.406447
7.8	0.875218	-0.413041
7.81	0.871055	-0.419618
7.82	0.866826	-0.426177
7.83	0.862532	-0.432718
7.84	0.858172	-0.43924
7.85	0.853747	-0.445743
7.86	0.849257	-0.452226
7.87	0.844702	-0.458689
7.88	0.840083	-0.465132
7.89	0.8354	-0.471554
7.9	0.830652	-0.477954
7.91	0.825841	-0.484333
7.92	0.820966	-0.490689
7.93	0.816027	-0.497023
7.94	0.811025	-0.503334
7.95	0.80596	-0.509621
7.96	0.800833	-0.515884
7.97	0.795643	-0.522123
7.98	0.790391	-0.528336
7.99	0.785076	-0.534524
8	0.7797	-0.540686
8.01	0.774263	-0.546822
8.02	0.768764	-0.55293
8.03	0.763204	-0.559011
8.04	0.757584	-0.565064
8.05	0.751903	-0.571088
8.06	0.746162	-0.577083
8.07	0.740361	-0.583049
8.08	0.734501	-0.588984
8.09	0.728582	-0.594888
8.1	0.722603	-0.600761
8.11	0.716567	-0.606602
8.12	0.710472	-0.61241
8.13	0.704319	-0.618185
8.14	0.698108	-0.623926
8.15	0.69184	-0.629633
8.16	0.685515	-0.635305
8.17	0.679134	-0.640941
8.18	0.672697	-0.646541
8.19	0.666203	-0.652104
8.2	0.659655	-0.65763
8.21	0.653051	-0.663117
8.22	0.646393	-0.668565
8.23	0.63968	-0.673974
8.24	0.632913	-0.679342
8.25	0.626093	-0.68467
8.26	0.61922	-0.689955
8.27	0.612294	-0.695199
8.28	0.605316	-0.700399
8.29	0.598286	-0.705555
8.3	0.591205	-0.710667
8.31	0.584073	-0.715733
8.32	0.576891	-0.720753
8.33	0.569658	-0.725727
8.34	0.562376	-0.730653
8.35	0.555045	-0.73553
8.36	0.547666	-0.740359
8.37	0.540238	-0.745137
8.38	0.532763	-0.749864
8.39	0.525241	-0.754541
8.4	0.517673	-0.759164
8.41	0.510058	-0.763735
8.42	0.502398	-0.768251
8.43	0.494693	-0.772713
8.44	0.486944	-0.777119
8.45	0.479151	-0.781469
8.46	0.471315	-0.785761
8.47	0.463436	-0.789995
8.48	0.455515	-0.79417
8.49	0.447553	-0.798286
8.5	0.43955	-0.80234
8.51	0.431506	-0.806333
8.52	0.423423	-0.810264
8.53	0.415301	-0.814131
8.54	0.407141	-0.817934
8.55	0.398943	-0.821672
8.56	0.390708	-0.825345
8.57	0.382436	-0.828951
8.58	0.374129	-0.832489
8.59	0.365786	-0.835958
8.6	0.35741	-0.839359
8.61	0.349	-0.842689
8.62	0.340556	-0.845949
8.63	0.332081	-0.849137
8.64	0.323574	-0.852252
8.65	0.315036	-0.855293
8.66	0.306468	-0.858261
8.67	0.297871	-0.861153
8.68	0.289245	-0.86397
8.69	0.280592	-0.86671
8.7	0.271911	-0.869373
8.71	0.263205	-0.871958
8.72	0.254473	-0.874464
8.73	0.245716	-0.87689
8.74	0.236935	-0.879236
8.75	0.228131	-0.881501
8.76	0.219305	-0.883684
8.77	0.210458	-0.885785
8.78	0.20159	-0.887803
8.79	0.192702	-0.889737
8.8	0.183795	-0.891587
8.81	0.174871	-0.893352
8.82	0.165929	-0.895032
8.83	0.15697	-0.896626
8.84	0.147996	-0.898133
8.85	0.139008	-0.899553
8.86	0.130006	-0.900886
8.87	0.12099	-0.902132
8.88	0.111963	-0.903289
8.89	0.102925	-0.904357
8.9	0.0938764	-0.905336
8.91	0.0848186	-0.906226
8.92	0.0757522	-0.907026
8.93	0.0666783	-0.907737
8.94	0.0575978	-0.908357
8.95	0.0485115	-0.908887
8.96	0.0394204	-0.909326
8.97	0.0303253	-0.909675
8.98	0.0212272	-0.909932
8.99	0.0121269	-0.910099
9	0.00302549	-0.910175
9.01	-0.00607626	-0.910159
9.02	-0.0151774	-0.910053
9.03	-0.024277	-0.909856
9.04	-0.0333742	-0.909568
9.05	-0.0424681	-0.909189
9.06	-0.0515577	-0.908719
9.07	-0.0606422	-0.908159
9.08	-0.0697206	-0.907509
9.09	-0.078792	-0.906768
9.1	-0.0878556	-0.905938
9.11	-0.0969105	-0.905018
9.12	-0.105956	-0.904009
9.13	-0.11499	-0.902911
9.14	-0.124014	-0.901724
9.15	-0.133025	-0.900449
9.16	-0.142022	-0.899087
9.17	-0.151006	-0.897637
9.18	-0.159975	-0.896101
9.19	-0.168928	-0.894478
9.2	-0.177864	-0.89277
9.21	-0.186783	-0.890976
9.22	-0.195683	-0.889098
9.23	-0.204565	-0.887135
9.24	-0.213426	-0.88509
